"Month","Day","Year","Hr","Inverter_hr_mean"
"8","15","17","10",3342.75
"8","15","17","11",3844.75
"8","15","17","12",3242.75
"8","15","17","13",3983.75
"8","15","17","14",3899.25
"8","15","17","15",3400.25
"8","15","17","16",2525
"8","15","17","17",1646.75
"8","15","17","18",592.25
"8","15","17","19",79.5975
"8","15","17","2",0
"8","15","17","20",0
"8","15","17","21",0
"8","15","17","22",0
"8","15","17","23",0
"8","15","17","3",0
"8","15","17","4",0
"8","15","17","5",0
"8","15","17","6",104.085
"8","15","17","7",564.75
"8","15","17","8",1830.25
"8","15","17","9",2820.25
"8","16","16","0",0
"8","16","16","1",0
"8","16","16","10",1871
"8","16","16","11",2385.25
"8","16","16","12",3075
"8","16","16","13",3879
"8","16","16","14",2767.5
"8","16","16","15",3198
"8","16","16","16",1788.25
"8","16","16","17",1758.75
"8","16","16","18",590.5
"8","16","16","19",67.38
"8","16","16","2",0
"8","16","16","20",0
"8","16","16","21",0
"8","16","16","22",0
"8","16","16","23",0
"8","16","16","3",0
"8","16","16","4",0
"8","16","16","5",0
"8","16","16","6",41.15
"8","16","16","7",214.25
"8","16","16","8",623
"8","16","16","9",679.5
"8","16","17","0",0
"8","16","17","1",0
"8","16","17","10",1449.25
"8","16","17","11",1728.25
"8","16","17","12",969.25
"8","16","17","13",489.5
"8","16","17","14",1100.75
"8","16","17","15",932
"8","16","17","16",698.25
"8","16","17","17",469.25
"8","16","17","18",161.95
"8","16","17","19",12.295
"8","16","17","2",0
"8","16","17","20",0
"8","16","17","21",0
"8","16","17","22",0
"8","16","17","23",0
"8","16","17","3",0
"8","16","17","4",0
"8","16","17","5",0
"8","16","17","6",67.7
"8","16","17","7",438.5
"8","16","17","8",1171
"8","16","17","9",1300.5
"8","17","16","0",0
"8","17","16","1",0
"8","17","16","10",1627.25
"8","17","16","11",3240.75
"8","17","16","12",3192
"8","17","16","13",4196.75
"8","17","16","14",3897.5
"8","17","16","15",3286.75
"8","17","16","16",1930.75
"8","17","16","17",1298
"8","17","16","18",540.5
"8","17","16","19",61.845
"8","17","16","2",0
"8","17","16","20",0
"8","17","16","21",0
"8","17","16","22",0
"8","17","16","23",0
"8","17","16","3",0
"8","17","16","4",0
"8","17","16","5",0
"8","17","16","6",29.75
"8","17","16","7",251.5
"8","17","16","8",625
"8","17","16","9",1174.75
"8","17","17","0",0
"8","17","17","1",0
"8","17","17","10",3215
"8","17","17","11",2006
"8","17","17","12",2627.5
"8","17","17","13",3580.75
"8","17","17","14",3199.5
"8","17","17","15",2854.25
"8","17","17","16",2497.5
"8","17","17","17",1098.25
"8","17","17","18",592
"8","17","17","19",150.125
"8","17","17","2",0
"8","17","17","20",0
"8","17","17","21",0
"8","17","17","22",0
"8","17","17","23",0
"8","17","17","3",0
"8","17","17","4",0
"8","17","17","5",0
"8","17","17","6",14.4
"8","17","17","7",355
"8","17","17","8",1148.5
"8","17","17","9",2589.25
"8","18","16","0",0
"8","18","16","1",0
"8","18","16","10",2399
"8","18","16","11",2485.25
"8","18","16","12",3420.25
"8","18","16","13",3919.25
"8","18","16","14",3349.75
"8","18","16","15",3099
"8","18","16","16",2368
"8","18","16","17",1273.75
"8","18","16","18",622.25
"8","18","16","19",65.5975
"8","18","16","2",0
"8","18","16","20",0
"8","18","16","21",0
"8","18","16","22",0
"8","18","16","23",0
"8","18","16","3",0
"8","18","16","4",0
"8","18","16","5",0
"8","18","16","6",86.685
"8","18","16","7",654.75
"8","18","16","8",1769.25
"8","18","16","9",2511.75
"8","18","17","0",0
"8","18","17","1",0
"8","18","17","10",3286.5
"8","18","17","11",3923
"8","18","17","12",4087
"8","18","17","13",4024.25
"8","18","17","14",3799.75
"8","18","17","15",3384.5
"8","18","17","16",2540.75
"8","18","17","17",1564.5
"8","18","17","18",487.75
"8","18","17","19",111.37
"8","18","17","2",0
"8","18","17","20",0
"8","18","17","21",0
"8","18","17","22",0
"8","18","17","23",0
"8","18","17","3",0
"8","18","17","4",0
"8","18","17","5",0
"8","18","17","6",84.8975
"8","18","17","7",690.5
"8","18","17","8",1874.75
"8","18","17","9",2853.5
"8","19","16","0",0
"8","19","16","1",0
"8","19","16","10",1415
"8","19","16","11",1593.75
"8","19","16","12",3352.25
"8","19","16","13",3632
"8","19","16","14",2653.25
"8","19","16","15",3303.25
"8","19","16","16",2118
"8","19","16","17",1461.25
"8","19","16","18",508.25
"8","19","16","19",46.28825
"8","19","16","2",0
"8","19","16","20",0
"8","19","16","21",0
"8","19","16","22",0
"8","19","16","23",0
"8","19","16","3",0
"8","19","16","4",0
"8","19","16","5",0
"8","19","16","6",35.975
"8","19","16","7",256.5
"8","19","16","8",700.5
"8","19","16","9",1301.25
"8","19","17","0",0
"8","19","17","1",0
"8","19","17","10",3453.75
"8","19","17","11",3778.25
"8","19","17","12",3963.5
"8","19","17","13",3102.75
"8","19","17","14",2801.75
"8","19","17","15",1694.5
"8","19","17","16",1137.25
"8","19","17","17",1080.25
"8","19","17","18",515.75
"8","19","17","19",58.925
"8","19","17","2",0
"8","19","17","20",0
"8","19","17","21",0
"8","19","17","22",0
"8","19","17","23",0
"8","19","17","3",0
"8","19","17","4",0
"8","19","17","5",0
"8","19","17","6",97.13
"8","19","17","7",658.75
"8","19","17","8",1407.75
"8","19","17","9",2627.5
"8","2","16","0",0
"8","2","16","1",0
"8","2","16","10",2871.75
"8","2","16","11",3377.75
"8","2","16","12",3170.75
"8","2","16","13",2601.25
"8","2","16","14",2128.25
"8","2","16","15",2862.25
"8","2","16","16",1963.25
"8","2","16","17",1530.25
"8","2","16","18",414.5
"8","2","16","19",92.55
"8","2","16","2",0
"8","2","16","20",2.725
"8","2","16","21",0
"8","2","16","22",0
"8","2","16","23",0
"8","2","16","3",0
"8","2","16","4",0
"8","2","16","5",8.7575
"8","2","16","6",293.25
"8","2","16","7",792.25
"8","2","16","8",1093.5
"8","2","16","9",1914
"8","2","17","0",0
"8","2","17","1",0
"8","2","17","10",3461
"8","2","17","11",3835.75
"8","2","17","12",4474.75
"8","2","17","13",2761.75
"8","2","17","14",3089.5
"8","2","17","15",1869.25
"8","2","17","16",1968
"8","2","17","17",1168.75
"8","2","17","18",810.75
"8","2","17","19",100.275
"8","2","17","2",0
"8","2","17","20",1.3025
"8","2","17","21",0
"8","2","17","22",0
"8","2","17","23",0
"8","2","17","3",0
"8","2","17","4",0
"8","2","17","5",0.3975
"8","2","17","6",160.5
"8","2","17","7",801
"8","2","17","8",1958
"8","2","17","9",3004
"8","20","16","0",0
"8","20","16","1",0
"8","20","16","10",1494.25
"8","20","16","11",1934.75
"8","20","16","12",3795.25
"8","20","16","13",3076.25
"8","20","16","14",3097.25
"8","20","16","15",1950.25
"8","20","16","16",1659.5
"8","20","16","17",1338.75
"8","20","16","18",529
"8","20","16","19",64.79
"8","20","16","2",0
"8","20","16","20",0
"8","20","16","21",0
"8","20","16","22",0
"8","20","16","23",0
"8","20","16","3",0
"8","20","16","4",0
"8","20","16","5",0
"8","20","16","6",14.65
"8","20","16","7",304.25
"8","20","16","8",213.75
"8","20","16","9",521.125
"8","20","17","0",0
"8","20","17","1",0
"8","20","17","10",1414.75
"8","20","17","11",1847.5
"8","20","17","12",2115.25
"8","20","17","13",2108.75
"8","20","17","14",2099
"8","20","17","15",1584.75
"8","20","17","16",1209
"8","20","17","17",701.25
"8","20","17","18",296.5
"8","20","17","19",38.725
"8","20","17","2",0
"8","20","17","20",0
"8","20","17","21",0
"8","20","17","22",0
"8","20","17","23",0
"8","20","17","3",0
"8","20","17","4",0
"8","20","17","5",0
"8","20","17","6",94.495
"8","20","17","7",534.25
"8","20","17","8",1075.5
"8","20","17","9",1454
"8","21","16","0",0
"8","21","16","1",0
"8","21","16","10",3934.75
"8","21","16","11",4423.25
"8","21","16","12",4573
"8","21","16","13",4582.75
"8","21","16","14",4004
"8","21","16","15",3874
"8","21","16","16",2510
"8","21","16","17",1190.75
"8","21","16","18",274.25
"8","21","16","19",70.485
"8","21","16","2",0
"8","21","16","20",0
"8","21","16","21",0
"8","21","16","22",0
"8","21","16","23",0
"8","21","16","3",0
"8","21","16","4",0
"8","21","16","5",0
"8","21","16","6",71.14
"8","21","16","7",720
"8","21","16","8",1959.25
"8","21","16","9",3072.75
"8","21","17","0",0
"8","21","17","1",0
"8","21","17","10",2028.5
"8","21","17","11",3906.75
"8","21","17","12",2550
"8","21","17","13",601
"8","21","17","14",1899.5
"8","21","17","15",3107.25
"8","21","17","16",1643.75
"8","21","17","17",472
"8","21","17","18",290
"8","21","17","19",52.4405
"8","21","17","2",0
"8","21","17","20",0
"8","21","17","21",0
"8","21","17","22",0
"8","21","17","23",0
"8","21","17","3",0
"8","21","17","4",0
"8","21","17","5",0
"8","21","17","6",77.625
"8","21","17","7",435.25
"8","21","17","8",903.5
"8","21","17","9",1858.25
"8","22","16","0",0
"8","22","16","1",0
"8","22","16","10",3792
"8","22","16","11",4041
"8","22","16","12",3949.5
"8","22","16","13",4416.5
"8","22","16","14",4289.5
"8","22","16","15",3774.5
"8","22","16","16",3032.5
"8","22","16","17",1719.25
"8","22","16","18",464.5
"8","22","16","19",35.93275
"8","22","16","2",0
"8","22","16","20",0
"8","22","16","21",0
"8","22","16","22",0
"8","22","16","23",0
"8","22","16","3",0
"8","22","16","4",0
"8","22","16","5",0
"8","22","16","6",68.7325
"8","22","16","7",711
"8","22","16","8",1925
"8","22","16","9",2995.75
"8","22","17","0",0
"8","22","17","1",0
"8","22","17","10",1898.75
"8","22","17","11",3149.25
"8","22","17","12",3482.75
"8","22","17","13",3589.75
"8","22","17","14",3003.5
"8","22","17","15",2936.5
"8","22","17","16",2774.5
"8","22","17","17",1388.75
"8","22","17","18",465
"8","22","17","19",40.6415
"8","22","17","2",0
"8","22","17","20",0
"8","22","17","21",0
"8","22","17","22",0
"8","22","17","23",0
"8","22","17","3",0
"8","22","17","4",0
"8","22","17","5",0
"8","22","17","6",16
"8","22","17","7",145.35
"8","22","17","8",344
"8","22","17","9",991.75
"8","23","16","0",0
"8","23","16","1",0
"8","23","16","10",3690
"8","23","16","11",3881.5
"8","23","16","12",4202.75
"8","23","16","13",4209.75
"8","23","16","14",3643.75
"8","23","16","15",2637.25
"8","23","16","16",1069.75
"8","23","16","17",623.5
"8","23","16","18",181.3
"8","23","16","19",31.29
"8","23","16","2",0
"8","23","16","20",0
"8","23","16","21",0
"8","23","16","22",0
"8","23","16","23",0
"8","23","16","3",0
"8","23","16","4",0
"8","23","16","5",0
"8","23","16","6",62.4975
"8","23","16","7",697.25
"8","23","16","8",1913
"8","23","16","9",2981.5
"8","23","17","0",0
"8","23","17","1",0
"8","23","17","10",3969
"8","23","17","11",4539.25
"8","23","17","12",4404.75
"8","23","17","13",4110.5
"8","23","17","14",3436.5
"8","23","17","15",3536
"8","23","17","16",2251
"8","23","17","17",1283.75
"8","23","17","18",616.25
"8","23","17","19",35.0495
"8","23","17","2",0
"8","23","17","20",0
"8","23","17","21",0
"8","23","17","22",0
"8","23","17","23",0
"8","23","17","3",0
"8","23","17","4",0
"8","23","17","5",0
"8","23","17","6",79.71
"8","23","17","7",737
"8","23","17","8",1964.5
"8","23","17","9",3080.75
"8","24","16","0",0
"8","24","16","1",0
"8","24","16","10",1666.5
"8","24","16","11",1105.25
"8","24","16","12",3523.75
"8","24","16","13",3767.25
"8","24","16","14",2636.25
"8","24","16","15",2663
"8","24","16","16",1540
"8","24","16","17",669.5
"8","24","16","18",489.5
"8","24","16","19",45.78975
"8","24","16","2",0
"8","24","16","20",0
"8","24","16","21",0
"8","24","16","22",0
"8","24","16","23",0
"8","24","16","3",0
"8","24","16","4",0
"8","24","16","5",0
"8","24","16","6",40.275
"8","24","16","7",106.975
"8","24","16","8",34.8025
"8","24","16","9",494.75
"8","24","17","0",0
"8","24","17","1",0
"8","24","17","10",3736.25
"8","24","17","11",4505.75
"8","24","17","12",3427
"8","24","17","13",3942.5
"8","24","17","14",4055.75
"8","24","17","15",2956.75
"8","24","17","16",2377
"8","24","17","17",1260.5
"8","24","17","18",522.75
"8","24","17","19",47.22
"8","24","17","2",0
"8","24","17","20",0
"8","24","17","21",0
"8","24","17","22",0
"8","24","17","23",0
"8","24","17","3",0
"8","24","17","4",0
"8","24","17","5",0
"8","24","17","6",72.01
"8","24","17","7",705.5
"8","24","17","8",1898
"8","24","17","9",3012
"8","25","16","0",0
"8","25","16","1",0
"8","25","16","10",3687.75
"8","25","16","11",3877.25
"8","25","16","12",4002
"8","25","16","13",3817.75
"8","25","16","14",3069
"8","25","16","15",2968.25
"8","25","16","16",2372.75
"8","25","16","17",1470.75
"8","25","16","18",440.25
"8","25","16","19",30.75
"8","25","16","2",0
"8","25","16","20",0
"8","25","16","21",0
"8","25","16","22",0
"8","25","16","23",0
"8","25","16","3",0
"8","25","16","4",0
"8","25","16","5",0
"8","25","16","6",21.06925
"8","25","16","7",637
"8","25","16","8",1758.5
"8","25","16","9",2809.75
"8","25","17","0",0
"8","25","17","1",0
"8","25","17","10",3756.5
"8","25","17","11",3666
"8","25","17","12",4259.5
"8","25","17","13",3614.75
"8","25","17","14",4128.25
"8","25","17","15",3587.75
"8","25","17","16",2706.75
"8","25","17","17",1534.75
"8","25","17","18",466.75
"8","25","17","19",33.65
"8","25","17","2",0
"8","25","17","20",0
"8","25","17","21",0
"8","25","17","22",0
"8","25","17","23",0
"8","25","17","3",0
"8","25","17","4",0
"8","25","17","5",0
"8","25","17","6",76.2335
"8","25","17","7",692.5
"8","25","17","8",1843.75
"8","25","17","9",2133.5
"8","26","16","0",0
"8","26","16","1",0
"8","26","16","10",2774.75
"8","26","16","11",3335
"8","26","16","12",3995.25
"8","26","16","13",4114.25
"8","26","16","14",3046.5
"8","26","16","15",981.25
"8","26","16","16",275.5
"8","26","16","17",88.175
"8","26","16","18",19.2835
"8","26","16","19",0
"8","26","16","2",0
"8","26","16","20",0
"8","26","16","21",0
"8","26","16","22",0
"8","26","16","23",0
"8","26","16","3",0
"8","26","16","4",0
"8","26","16","5",0
"8","26","16","6",84.9225
"8","26","16","7",788.25
"8","26","16","8",1785.75
"8","26","16","9",2767.5
"8","26","17","0",0
"8","26","17","1",0
"8","26","17","10",3741.75
"8","26","17","11",4225.5
"8","26","17","12",4339
"8","26","17","13",4258
"8","26","17","14",3936.75
"8","26","17","15",3585.25
"8","26","17","16",2226.25
"8","26","17","17",752.25
"8","26","17","18",313
"8","26","17","19",35.5125
"8","26","17","2",0
"8","26","17","20",0
"8","26","17","21",0
"8","26","17","22",0
"8","26","17","23",0
"8","26","17","3",0
"8","26","17","4",0
"8","26","17","5",0
"8","26","17","6",52.99
"8","26","17","7",659.25
"8","26","17","8",1737
"8","26","17","9",2620.75
"8","27","16","0",0
"8","27","16","1",0
"8","27","16","10",3011.5
"8","27","16","11",4079.25
"8","27","16","12",3481.5
"8","27","16","13",3114.5
"8","27","16","14",3100
"8","27","16","15",2420
"8","27","16","16",1736
"8","27","16","17",1398
"8","27","16","18",58.275
"8","27","16","19",4.4975
"8","27","16","2",0
"8","27","16","20",0
"8","27","16","21",0
"8","27","16","22",0
"8","27","16","23",0
"8","27","16","3",0
"8","27","16","4",0
"8","27","16","5",0
"8","27","16","6",62.8575
"8","27","16","7",529.5
"8","27","16","8",1590
"8","27","16","9",1838
"8","27","17","0",0
"8","27","17","1",0
"8","27","17","10",2713
"8","27","17","11",4134
"8","27","17","12",4351.25
"8","27","17","13",3572.75
"8","27","17","14",4087.25
"8","27","17","15",3169.5
"8","27","17","16",1375.25
"8","27","17","17",1193.5
"8","27","17","18",311.5
"8","27","17","19",17.3355
"8","27","17","2",0
"8","27","17","20",0
"8","27","17","21",0
"8","27","17","22",0
"8","27","17","23",0
"8","27","17","3",0
"8","27","17","4",0
"8","27","17","5",0
"8","27","17","6",57.875
"8","27","17","7",593.25
"8","27","17","8",1214
"8","27","17","9",2844
"8","28","16","0",0
"8","28","16","1",0
"8","28","16","10",2479
"8","28","16","11",3604.25
"8","28","16","12",3822.5
"8","28","16","13",3681.25
"8","28","16","14",2942.25
"8","28","16","15",3254
"8","28","16","16",1897.5
"8","28","16","17",1551.5
"8","28","16","18",544.75
"8","28","16","19",22.8725
"8","28","16","2",0
"8","28","16","20",0
"8","28","16","21",0
"8","28","16","22",0
"8","28","16","23",0
"8","28","16","3",0
"8","28","16","4",0
"8","28","16","5",0
"8","28","16","6",171.5275
"8","28","16","7",533
"8","28","16","8",662.25
"8","28","16","9",1255
"8","28","17","0",0
"8","28","17","1",0
"8","28","17","10",3066
"8","28","17","11",4283.75
"8","28","17","12",4385
"8","28","17","13",4320.5
"8","28","17","14",3398.25
"8","28","17","15",2893.25
"8","28","17","16",623.5
"8","28","17","17",29.7575
"8","28","17","18",0
"8","28","17","19",0
"8","28","17","2",0
"8","28","17","20",0
"8","28","17","21",0
"8","28","17","22",0
"8","28","17","23",0
"8","28","17","3",0
"8","28","17","4",0
"8","28","17","5",0
"8","28","17","6",41.375
"8","28","17","7",400.75
"8","28","17","8",1080.25
"8","28","17","9",795.75
"8","29","16","0",0
"8","29","16","1",0
"8","29","16","10",3415.25
"8","29","16","11",3732
"8","29","16","12",4124.5
"8","29","16","13",4073.25
"8","29","16","14",3914.75
"8","29","16","15",3307.25
"8","29","16","16",1943.75
"8","29","16","17",1347.75
"8","29","16","18",285.7
"8","29","16","19",11.55
"8","29","16","2",0
"8","29","16","20",0
"8","29","16","21",0
"8","29","16","22",0
"8","29","16","23",0
"8","29","16","3",0
"8","29","16","4",0
"8","29","16","5",0
"8","29","16","6",53.735
"8","29","16","7",580
"8","29","16","8",1572.75
"8","29","16","9",2399
"8","29","17","0",0
"8","29","17","1",0
"8","29","17","10",3890.25
"8","29","17","11",4371.25
"8","29","17","12",3339.75
"8","29","17","13",3138
"8","29","17","14",2402.25
"8","29","17","15",2182.25
"8","29","17","16",2324.5
"8","29","17","17",1486.25
"8","29","17","18",455
"8","29","17","19",23.65
"8","29","17","2",0
"8","29","17","20",0
"8","29","17","21",0
"8","29","17","22",0
"8","29","17","23",0
"8","29","17","3",0
"8","29","17","4",0
"8","29","17","5",0
"8","29","17","6",72.2
"8","29","17","7",565
"8","29","17","8",1688.75
"8","29","17","9",3058.75
"8","3","16","0",0
"8","3","16","1",0
"8","3","16","10",3386.5
"8","3","16","11",4196
"8","3","16","12",4126
"8","3","16","13",3474
"8","3","16","14",4076
"8","3","16","15",3087.25
"8","3","16","16",2056.75
"8","3","16","17",1194.5
"8","3","16","18",221
"8","3","16","19",55.075
"8","3","16","2",0
"8","3","16","20",1.135
"8","3","16","21",0
"8","3","16","22",0
"8","3","16","23",0
"8","3","16","3",0
"8","3","16","4",0
"8","3","16","5",2.43
"8","3","16","6",307.25
"8","3","16","7",597.25
"8","3","16","8",1304
"8","3","16","9",2165.25
"8","3","17","0",0
"8","3","17","1",0
"8","3","17","10",3579.5
"8","3","17","11",3959.5
"8","3","17","12",4022
"8","3","17","13",3482
"8","3","17","14",2904.75
"8","3","17","15",259.5
"8","3","17","16",1831.25
"8","3","17","17",1490
"8","3","17","18",588.5
"8","3","17","19",187.1
"8","3","17","2",0
"8","3","17","20",0.03575
"8","3","17","21",0
"8","3","17","22",0
"8","3","17","23",0
"8","3","17","3",0
"8","3","17","4",0
"8","3","17","5",2.5
"8","3","17","6",186.45
"8","3","17","7",720
"8","3","17","8",1741.75
"8","3","17","9",2798.5
"8","30","16","0",0
"8","30","16","1",0
"8","30","16","10",3030.25
"8","30","16","11",3145.75
"8","30","16","12",1962.5
"8","30","16","13",1360.5
"8","30","16","14",3467.75
"8","30","16","15",2251.75
"8","30","16","16",1234
"8","30","16","17",743
"8","30","16","18",235
"8","30","16","19",19.99975
"8","30","16","2",0
"8","30","16","20",0
"8","30","16","21",0
"8","30","16","22",0
"8","30","16","23",0
"8","30","16","3",0
"8","30","16","4",0
"8","30","16","5",0
"8","30","16","6",57.9025
"8","30","16","7",574.5
"8","30","16","8",1441.25
"8","30","16","9",2775.25
"8","30","17","0",0
"8","30","17","1",0
"8","30","17","10",3901.5
"8","30","17","11",4448.25
"8","30","17","12",3329.75
"8","30","17","13",2423.75
"8","30","17","14",3285.25
"8","30","17","15",2297.25
"8","30","17","16",2911.75
"8","30","17","17",1609.5
"8","30","17","18",451.5
"8","30","17","19",21.595
"8","30","17","2",0
"8","30","17","20",0
"8","30","17","21",0
"8","30","17","22",0
"8","30","17","23",0
"8","30","17","3",0
"8","30","17","4",0
"8","30","17","5",0
"8","30","17","6",57.175
"8","30","17","7",632
"8","30","17","8",1866.25
"8","30","17","9",3041
"8","31","16","0",0
"8","31","16","1",0
"8","31","16","10",1844.75
"8","31","16","11",2823.25
"8","31","16","12",2446
"8","31","16","13",2523.5
"8","31","16","14",2197.25
"8","31","16","15",2143
"8","31","16","16",1604.5
"8","31","16","17",692.25
"8","31","16","18",381.25
"8","31","16","19",35.22725
"8","31","16","2",0
"8","31","16","20",0
"8","31","16","21",0
"8","31","16","22",0
"8","31","16","23",0
"8","31","16","3",0
"8","31","16","4",0
"8","31","16","5",0
"8","31","16","6",29.685
"8","31","16","7",681.75
"8","31","16","8",1260.75
"8","31","16","9",2228.75
"8","31","17","0",0
"8","31","17","1",0
"8","31","17","10",2837.75
"8","31","17","11",3435.75
"8","31","17","12",3127.75
"8","31","17","13",2987.25
"8","31","17","14",2140.25
"8","31","17","15",2680.5
"8","31","17","16",1847.25
"8","31","17","17",954.75
"8","31","17","18",368
"8","31","17","19",34.475
"8","31","17","2",0
"8","31","17","20",0
"8","31","17","21",0
"8","31","17","22",0
"8","31","17","23",0
"8","31","17","3",0
"8","31","17","4",0
"8","31","17","5",0
"8","31","17","6",26.675
"8","31","17","7",392.25
"8","31","17","8",1090.5
"8","31","17","9",1823.75
"8","4","16","0",0
"8","4","16","1",0
"8","4","16","10",2477.5
"8","4","16","11",3381
"8","4","16","12",2146.5
"8","4","16","13",3486.5
"8","4","16","14",2960.5
"8","4","16","15",3385
"8","4","16","16",3026.75
"8","4","16","17",1984.25
"8","4","16","18",726.75
"8","4","16","19",105.95
"8","4","16","2",0
"8","4","16","20",0.455
"8","4","16","21",0
"8","4","16","22",0
"8","4","16","23",0
"8","4","16","3",0
"8","4","16","4",0
"8","4","16","5",0
"8","4","16","6",86.225
"8","4","16","7",523
"8","4","16","8",1263.5
"8","4","16","9",1958.75
"8","4","17","0",0
"8","4","17","1",0
"8","4","17","10",2585.25
"8","4","17","11",2640
"8","4","17","12",2462.25
"8","4","17","13",1797.25
"8","4","17","14",1468
"8","4","17","15",2998.5
"8","4","17","16",3023.75
"8","4","17","17",1638
"8","4","17","18",776.5
"8","4","17","19",95.3
"8","4","17","2",0
"8","4","17","20",2.015
"8","4","17","21",0
"8","4","17","22",0
"8","4","17","23",0
"8","4","17","3",0
"8","4","17","4",0
"8","4","17","5",0.0405
"8","4","17","6",109.225
"8","4","17","7",637
"8","4","17","8",1439.75
"8","4","17","9",1743.25
"8","5","16","0",0
"8","5","16","1",0
"8","5","16","10",2945.5
"8","5","16","11",3324.75
"8","5","16","12",3151.5
"8","5","16","13",2605.25
"8","5","16","14",1384.5
"8","5","16","15",823.75
"8","5","16","16",1402
"8","5","16","17",1583.5
"8","5","16","18",618.5
"8","5","16","19",102.4
"8","5","16","2",0
"8","5","16","20",0.635
"8","5","16","21",0
"8","5","16","22",0
"8","5","16","23",0
"8","5","16","3",0
"8","5","16","4",0
"8","5","16","5",0
"8","5","16","6",184.325
"8","5","16","7",858.25
"8","5","16","8",1921.5
"8","5","16","9",2953.5
"8","5","17","0",0
"8","5","17","1",0
"8","5","17","10",3592
"8","5","17","11",4263.25
"8","5","17","12",3401
"8","5","17","13",3534
"8","5","17","14",2739.5
"8","5","17","15",2359
"8","5","17","16",1540.25
"8","5","17","17",1293
"8","5","17","18",664.25
"8","5","17","19",153.225
"8","5","17","2",0
"8","5","17","20",0.7275
"8","5","17","21",0
"8","5","17","22",0
"8","5","17","23",0
"8","5","17","3",0
"8","5","17","4",0
"8","5","17","5",1.19
"8","5","17","6",147.05
"8","5","17","7",886.5
"8","5","17","8",1983.5
"8","5","17","9",3066.75
"8","6","16","0",0
"8","6","16","1",0
"8","6","16","10",3446.25
"8","6","16","11",3284.75
"8","6","16","12",2868.25
"8","6","16","13",2896
"8","6","16","14",3869.75
"8","6","16","15",3072
"8","6","16","16",2793.5
"8","6","16","17",1861
"8","6","16","18",688.5
"8","6","16","19",83.05
"8","6","16","2",0
"8","6","16","20",1.1925
"8","6","16","21",0
"8","6","16","22",0
"8","6","16","23",0
"8","6","16","3",0
"8","6","16","4",0
"8","6","16","5",2.455
"8","6","16","6",180.05
"8","6","16","7",736.25
"8","6","16","8",1299
"8","6","16","9",2413.25
"8","6","17","0",0
"8","6","17","1",0
"8","6","17","10",533.75
"8","6","17","11",688.25
"8","6","17","12",1133
"8","6","17","13",1883.5
"8","6","17","14",1414.25
"8","6","17","15",1237
"8","6","17","16",1065.25
"8","6","17","17",1214.75
"8","6","17","18",667
"8","6","17","19",61.275
"8","6","17","2",0
"8","6","17","20",0.61
"8","6","17","21",0
"8","6","17","22",0
"8","6","17","23",0
"8","6","17","3",0
"8","6","17","4",0
"8","6","17","5",0
"8","6","17","6",35.455
"8","6","17","7",147.5
"8","6","17","8",286
"8","6","17","9",408.5
"8","7","16","0",0
"8","7","16","1",0
"8","7","16","10",3829.25
"8","7","16","11",4293.25
"8","7","16","12",4132
"8","7","16","13",3367
"8","7","16","14",2217.5
"8","7","16","15",2892.25
"8","7","16","16",2632.25
"8","7","16","17",1234
"8","7","16","18",767.25
"8","7","16","19",123.7
"8","7","16","2",0
"8","7","16","20",1.5
"8","7","16","21",0
"8","7","16","22",0
"8","7","16","23",0
"8","7","16","3",0
"8","7","16","4",0
"8","7","16","5",0.14075
"8","7","16","6",124.3
"8","7","16","7",695.75
"8","7","16","8",1606.75
"8","7","16","9",2902.5
"8","7","17","0",0
"8","7","17","1",0
"8","7","17","10",2546
"8","7","17","11",1949.25
"8","7","17","12",1625
"8","7","17","13",1930.75
"8","7","17","14",2807
"8","7","17","15",2215.75
"8","7","17","16",2361.5
"8","7","17","17",1481
"8","7","17","18",689.75
"8","7","17","19",187.85
"8","7","17","2",0
"8","7","17","20",1.3975
"8","7","17","21",0
"8","7","17","22",0
"8","7","17","23",0
"8","7","17","3",0
"8","7","17","4",0
"8","7","17","5",0
"8","7","17","6",57.525
"8","7","17","7",465.5
"8","7","17","8",1290.25
"8","7","17","9",1960
"8","8","16","0",0
"8","8","16","1",0
"8","8","16","10",3692.5
"8","8","16","11",3697.75
"8","8","16","12",4328.75
"8","8","16","13",2492
"8","8","16","14",2445
"8","8","16","15",2816.5
"8","8","16","16",2081.5
"8","8","16","17",1136.25
"8","8","16","18",531.25
"8","8","16","19",167.4
"8","8","16","2",0
"8","8","16","20",1.48
"8","8","16","21",0
"8","8","16","22",0
"8","8","16","23",0
"8","8","16","3",0
"8","8","16","4",0
"8","8","16","5",0.35
"8","8","16","6",140.625
"8","8","16","7",849
"8","8","16","8",1762.75
"8","8","16","9",2494
"8","8","17","0",0
"8","8","17","1",0
"8","8","17","10",3952.5
"8","8","17","11",4449.75
"8","8","17","12",4643
"8","8","17","13",4601.75
"8","8","17","14",4318.25
"8","8","17","15",3839.75
"8","8","17","16",2467
"8","8","17","17",1590.25
"8","8","17","18",630.25
"8","8","17","19",87.625
"8","8","17","2",0
"8","8","17","20",0.5575
"8","8","17","21",0
"8","8","17","22",0
"8","8","17","23",0
"8","8","17","3",0
"8","8","17","4",0
"8","8","17","5",0.15075
"8","8","17","6",112.675
"8","8","17","7",831.75
"8","8","17","8",2082.75
"8","8","17","9",3167.75
"8","9","16","0",0
"8","9","16","1",0
"8","9","16","10",3348.5
"8","9","16","11",3939.25
